HLE: ! path: /dev_hdd0/game/
HLE: W No pause.bin found, Auto Pause will not work.
HLE: W No pause.bin found, Auto Pause will not work.
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> ./dev_hdd0/
LDR: ! /dev_hdd1/ -> ./dev_hdd1/
LDR: ! /dev_flash/ -> ./dev_flash/
LDR: ! /dev_usb000/ -> ./dev_usb000/
LDR: ! /dev_usb/ -> ./dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//../
LDR: ! /host_root/ -> 
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: ! /dev_flash2/ -> ./dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: ! //dev_hdd0/ -> ./dev_hdd0/
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: !  
LDR: ! Title: How to Train Your Dragonâ„¢
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=5, index=794)
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} NV4097_SET_ZCULL_STATS_ENABLE: 1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_INVALIDATE_L2: 1
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=2, index=791)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=3, index=792)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd048]} cellGcmSys warning: cellGcmGetReport(type=4, index=793)
